file,reference_rows,candidate_rows,same_columns,same_shape,differing_cells,max_abs_difference,exact_match,reference_sha256,candidate_sha256
clean_port_houston_terminal_reports.csv,48,48,True,True,0,0.0,True,87efc19b47e445aa7d705f8d2e26aece7fefe09a9930dfa6eace637251b66473,87efc19b47e445aa7d705f8d2e26aece7fefe09a9930dfa6eace637251b66473
clean_port_virginia_weekly_metrics.csv,384,384,True,True,0,0.0,True,c166ec94072a8a68dbebbb24281b8a77f12d8c28b171331528e40ecf943471df,c166ec94072a8a68dbebbb24281b8a77f12d8c28b171331528e40ecf943471df
dwelling_activity_counts.csv,21,21,True,True,0,0.0,True,1852fd2dc2c190659436585c726b279e536a62766a1692b979c9b36d21fc6657,1852fd2dc2c190659436585c726b279e536a62766a1692b979c9b36d21fc6657
mendeley_capacity_benchmark_summary.csv,25,25,True,True,0,0.0,True,27c4c00a1f25bd6f25571e4f9aca1d24c2882c9c73c45f90e93ae12b8403fd8f,27c4c00a1f25bd6f25571e4f9aca1d24c2882c9c73c45f90e93ae12b8403fd8f
mendeley_tas_benchmark_summary.csv,30,30,True,True,0,0.0,True,373418e61639f1b7c9752d788fbb24d1115997a8be301ee0326cb9406a366f9f,373418e61639f1b7c9752d788fbb24d1115997a8be301ee0326cb9406a366f9f
public_data_calibrated_scenarios.csv,4,4,True,True,0,0.0,True,165af6d54a3774b7144504a203baface79785a215db882e221584f5d9a729596,165af6d54a3774b7144504a203baface79785a215db882e221584f5d9a729596
sc_ports_daily_gate_missions.csv,7,7,True,True,0,0.0,True,24b99b87add8301dea4bb29fdf85eaef3065eebd2c1f0c81071ec06d632c3adb,24b99b87add8301dea4bb29fdf85eaef3065eebd2c1f0c81071ec06d632c3adb
sc_ports_summary.csv,11,11,True,True,0,0.0,True,0496edb6f48c949f68aab8fb0b1913a5f257ed678adf792cd02b6490d6d3d9f9,0496edb6f48c949f68aab8fb0b1913a5f257ed678adf792cd02b6490d6d3d9f9
