scenario,policy,metric,mean,ci_low,ci_high,n
sc_high_workload,online_joint,yard_resource_hours_per_truck,0.1940308255090867,0.18924570670726032,0.19935759115179955,12
sc_high_workload,online_joint,mean_composite_cost,0.46786308599456666,0.43263583621544194,0.5021449442574002,12
sc_high_workload,online_joint,mean_quota,23.557820048309182,23.19116847826087,23.871454181763287,12
sc_high_workload,online_joint,mean_yard_capacity,8.318010265700483,8.129995093599035,8.522654362922706,12
sc_high_workload,online_joint,unstable,0.4166666666666667,0.16666666666666666,0.6687499999999981,12
sc_high_workload,online_joint,queue_tail_slope,0.006731400035187217,-0.017038277188609688,0.030918344285538024,12
sc_high_workload,online_joint,terminal_system,0.0,0.0,0.0,12
sc_high_workload,online_joint,uncompleted_at_drain_limit,0.0,0.0,0.0,12
sc_high_workload,online_joint,drain_truncated,0.0,0.0,0.0,12
sc_high_workload,online_joint,drain_minutes,33.166666666666664,28.666666666666668,37.916666666666664,12
sc_high_workload,online_joint,first_queue_threshold_period,500.8333333333333,416.12708333333336,596.5895833333334,12
sc_high_workload,online_joint,mean_net_queue_drift,-0.0021135265700483086,-0.008680555555555556,0.003325030193236712,12
sc_high_workload,online_joint,tail_net_queue_drift,-0.058712121212121215,-0.08713068181818182,-0.03370265151515152,12
sc_high_workload,online_joint,service_floor_binding_rate,0.42127113526570054,0.3630548007246377,0.47947237318840574,12
sc_high_workload,online_joint,projection_binding_rate,0.002566425120772947,0.0009057971014492754,0.005132850241545894,12
sc_peak_workload,fixed,mean_gate_wait,358.7112029766224,300.2233711583588,417.5006938774369,12
sc_peak_workload,fixed,mean_yard_wait,4.726178438328444,4.352480627791115,5.198034300213123,12
sc_peak_workload,fixed,mean_total_wait,363.43738141495083,301.6197299535654,429.6003755419336,12
sc_peak_workload,fixed,p95_total_wait,532.5770319459518,439.2063682399617,626.4330884281602,12
sc_peak_workload,fixed,mean_turnaround,379.43091489075005,313.44569401508954,442.0670716128098,12
sc_peak_workload,fixed,mean_gate_queue,261.4282281602254,215.95886316173514,302.28191481733097,12
sc_peak_workload,fixed,mean_yard_queue,3.4864533011272143,3.208149846517713,3.7823329936594203,12
sc_peak_workload,fixed,p95_yard_queue,11.79138888888888,10.778493055555543,12.96548263888888,12
sc_peak_workload,fixed,throughput_rate,0.8971910384267967,0.894770097485646,0.8996646588357753,12
sc_peak_workload,fixed,completion_rate,1.0,1.0,1.0,12
sc_peak_workload,fixed,acceptance_rate,0.913335848438268,0.9112086985598631,0.91554883359098,12
sc_peak_workload,fixed,gate_utilization,1.0,1.0,1.0,12
sc_peak_workload,fixed,yard_utilization,0.961439112859742,0.9591999923285818,0.9638862591863446,12
sc_peak_workload,fixed,yard_resource_hours_per_truck,0.1799387668349186,0.17954764020447833,0.18030960142814745,12
sc_peak_workload,fixed,mean_composite_cost,4.2652856830154535,3.57622107776883,4.904138998835577,12
sc_peak_workload,fixed,mean_quota,25.0,25.0,25.0,12
sc_peak_workload,fixed,mean_yard_capacity,8.0,8.0,8.0,12
sc_peak_workload,fixed,unstable,1.0,1.0,1.0,12
