scenario,policy,metric,mean,ci_low,ci_high,n
sc_peak_workload,pto_adaptive_slow,mean_net_queue_drift,-0.02088768115942029,-0.029893115942028987,-0.012859601449275363,50
sc_peak_workload,pto_adaptive_slow,tail_net_queue_drift,-0.0071818181818181824,-0.013363636363636364,-0.001,50
sc_peak_workload,pto_adaptive_slow,service_floor_binding_rate,0.568822463768116,0.5639827898550726,0.573570652173913,50
sc_peak_workload,pto_adaptive_slow,projection_binding_rate,0.40695652173913044,0.3704130434782608,0.4417391304347826,50
sc_peak_workload,pto_adaptive_fast,mean_gate_wait,5.893813950427452,5.375838383594157,6.522976625301211,50
sc_peak_workload,pto_adaptive_fast,mean_yard_wait,0.25808497987862766,0.2516354920335322,0.2644983758479641,50
sc_peak_workload,pto_adaptive_fast,mean_total_wait,6.1518989303060785,5.660008603470731,6.753409881330498,50
sc_peak_workload,pto_adaptive_fast,p95_total_wait,19.259705427999542,16.14069852805982,23.46057449001747,50
sc_peak_workload,pto_adaptive_fast,mean_turnaround,22.15405905568268,21.63993454960655,22.73458780983188,50
sc_peak_workload,pto_adaptive_fast,mean_gate_queue,4.272373188405797,3.9303675724637683,4.73122518115942,50
sc_peak_workload,pto_adaptive_fast,mean_yard_queue,0.11372403381642511,0.1104126358695652,0.11724720712560385,50
sc_peak_workload,pto_adaptive_fast,p95_yard_queue,0.5590999999999995,0.5409933333333325,0.5770024999999994,50
sc_peak_workload,pto_adaptive_fast,throughput_rate,0.8173749138414597,0.816791480791399,0.8180432540107354,50
sc_peak_workload,pto_adaptive_fast,completion_rate,1.0,1.0,1.0,50
sc_peak_workload,pto_adaptive_fast,acceptance_rate,0.8300356889479781,0.8294504172038827,0.8306100448825766,50
sc_peak_workload,pto_adaptive_fast,gate_utilization,0.9499987922705314,0.9487754151570048,0.9512436065821255,50
sc_peak_workload,pto_adaptive_fast,yard_utilization,0.7435691875309679,0.7422244092725487,0.7448909800091451,50
sc_peak_workload,pto_adaptive_fast,yard_resource_hours_per_truck,0.23565794248569044,0.23535271192468984,0.2359917803891155,50
sc_peak_workload,pto_adaptive_fast,mean_composite_cost,0.3267053782318559,0.32071864179082404,0.33362434834368915,50
sc_peak_workload,pto_adaptive_fast,mean_quota,21.40934782608696,21.37445652173913,21.44402989130435,50
sc_peak_workload,pto_adaptive_fast,mean_yard_capacity,9.534673913043477,9.510866847826087,9.557505434782607,50
sc_peak_workload,pto_adaptive_fast,unstable,0.0,0.0,0.0,50
sc_peak_workload,pto_adaptive_fast,queue_tail_slope,-0.00280888560807983,-0.00520926483266937,-0.00041884502685068866,50
sc_peak_workload,pto_adaptive_fast,terminal_system,0.0,0.0,0.0,50
sc_peak_workload,pto_adaptive_fast,uncompleted_at_drain_limit,0.0,0.0,0.0,50
sc_peak_workload,pto_adaptive_fast,drain_truncated,0.0,0.0,0.0,50
