scenario,policy,replication,arrivals,completed,completion_rate,throughput_rate,acceptance_rate,mean_gate_wait,mean_yard_wait,mean_total_wait,p95_total_wait,mean_turnaround,mean_gate_queue,mean_yard_queue,p95_yard_queue,gate_utilization,yard_utilization,yard_resource_hours_per_truck,mean_composite_cost,mean_quota,mean_yard_capacity,unstable,queue_tail_slope,terminal_system,uncompleted_at_drain_limit,drain_truncated,drain_minutes,first_queue_threshold_period,mean_net_queue_drift,tail_net_queue_drift,service_floor_binding_rate,projection_binding_rate,total_generated_arrivals,requested,accepted
sc_high_workload,fixed,0,24283,24283,1.0,0.896481707091963,0.9144238933805885,330.8367118285641,3.9910225260470287,334.82773435461115,524.7864078334867,350.79511894465355,240.56859903381644,2.9384057971014492,10.08499999999999,1.0,0.9567423637262733,0.1804348721327678,3.9436912695105644,25.0,8.0,1,0.20049131368228712,0,0,0,514,336,0.2128623188405797,0.08181818181818182,0.10960144927536232,0.0,31726,27087,24769
sc_high_workload,pto,0,21811,21811,1.0,0.8052202163399417,0.8188060693321519,3.8304819853421197,0.17088197786737694,4.001363963209497,10.978676107399224,19.961292439666334,2.791123188405797,0.04378019323671497,0.23333333333333334,0.9391757246376812,0.6929511135417616,0.25150153592224106,0.3159786683365168,21.0,10.0,0,-0.0025805942647199914,0,0,0,25,-1,-0.0009057971014492754,-0.013636363636363636,0.6304347826086957,1.0,28265,27087,22179
sc_high_workload,pto_adaptive_slow,0,22029,22029,1.0,0.813268357514675,0.8272972274522834,4.3867763846888845,0.29786418306953033,4.684640567758415,12.411118217922917,20.6439215155999,3.1966787439613524,0.13623188405797101,0.6666666666666666,0.9447992149758454,0.7490000975514584,0.2326705706114667,0.306487583374661,21.304347826086957,9.347826086956522,0,0.0027275169096280865,0,0,0,25,-1,-0.0009057971014492754,-0.013636363636363636,0.5760869565217391,0.34782608695652173,28483,27087,22409
sc_high_workload,pto_adaptive_fast,0,22054,22054,1.0,0.8141913094842544,0.8280725071067302,4.951766716613376,0.25859716562546853,5.210363882238844,14.663605643591833,21.173182418558785,3.5769927536231885,0.11132246376811594,0.5333333333333333,0.9457201086956522,0.7400006417043667,0.2355355037634896,0.3150897286781309,21.33695652173913,9.472826086956522,0,0.0014101155358206,0,0,0,25,-1,0.0,-0.01818181818181818,0.5860507246376812,0.47282608695652173,28503,27087,22430
sc_high_workload,online_fast_only,0,23139,23139,1.0,0.8542474249640049,0.8700852807619891,13.304335832946933,0.8589143621421015,14.16325019508903,42.49287007084639,30.128676531577213,9.621286231884056,0.572644927536232,2.1666666666666665,0.9757170893719807,0.8687740082570454,0.20063529106702968,0.3889032901376015,22.892210144927535,8.472826086956522,0,-0.001296983972245925,0,0,0,26,882,-0.0018115942028985507,-0.02727272727272727,0.5144927536231884,0.0018115942028985507,30233,27087,23568
sc_high_workload,online_joint,0,23808,23808,1.0,0.8789456196699523,0.8958910178314321,33.26773500849018,2.18869136086574,35.45642636935592,89.20296463928986,51.4227822161301,24.26983695652174,1.5633454106280193,5.72833333333333,0.9936745169082125,0.9356490357505357,0.1862189180107527,0.6466127502747445,24.203804347826086,8.094202898550725,0,-0.027323648685453904,0,0,0,39,657,0.004528985507246377,-0.06363636363636363,0.3532608695652174,0.0018115942028985507,31001,27087,24267
sc_high_workload,fixed,1,24318,24318,1.0,0.8981054031096503,0.9156848986224471,455.63651908902546,4.413068508923431,460.04958759794886,649.2228894895957,476.0057517561856,331.32539251207726,3.2562499999999996,12.033333333333333,1.0,0.9536737329990123,0.18040134879513117,5.3096609562186705,25.0,8.0,0,-0.05035449643024403,0,0,0,650,336,0.2572463768115942,0.05454545454545454,0.10326086956521739,0.0,31771,27077,24794
sc_high_workload,pto,1,22562,22562,1.0,0.8332533146212653,0.8484691804852827,7.384735572045766,0.15263104164974306,7.537366613695509,21.889269460153635,23.488168847540024,5.375452898550725,0.05597826086956521,0.29499999999999693,0.9621225845410628,0.7162872579372306,0.24337381437815797,0.3452298374921739,22.0,10.0,0,-0.009240536524984588,0,0,0,42,336,-0.03804347826086957,-0.02727272727272727,0.4673913043478261,1.0,29059,27077,22974
sc_high_workload,pto_adaptive_slow,1,22123,22123,1.0,0.817040292499169,0.8317021826642538,5.850353369879679,0.2813509949727428,6.131704364852421,17.621153415942526,22.078727824600197,4.2343297101449275,0.1268417874396135,0.5333333333333333,0.9502264492753624,0.7478435176204332,0.23301541382271843,0.32373316599548396,21.391304347826086,9.391304347826088,0,-0.0015999203589856495,0,0,0,42,336,-0.03804347826086957,-0.022727272727272728,0.5561594202898551,0.391304347826087,28620,27077,22520
sc_high_workload,pto_adaptive_fast,1,22063,22063,1.0,0.8148243897034383,0.8290800310226392,5.636525106894834,0.29130803486629797,5.927833141761131,19.259091182145834,21.877477342459134,4.054861111111111,0.1307669082125604,0.5666666666666667,0.9477807971014492,0.7439842590800594,0.23419299279336445,0.32264851097913017,21.315217391304348,9.41304347826087,0,-0.0025857033109249307,0,0,0,42,-1,-0.025362318840579712,-0.022727272727272728,0.5797101449275363,0.41304347826086957,28545,27077,22449
sc_high_workload,online_fast_only,1,23141,23141,1.0,0.8546367766000664,0.8704435498762788,12.47334808860216,0.833231742824384,13.306579831426543,42.4828183415957,29.260427979734743,9.03774154589372,0.5519323671497584,2.194999999999997,0.9759586352657005,0.869350023380454,0.20022903072468778,0.3811688052481202,22.848731884057973,8.446557971014492,1,0.0425574908572491,0,0,0,42,600,0.0036231884057971015,-0.022727272727272728,0.4773550724637681,0.0,30250,27077,23569
sc_high_workload,online_joint,1,23876,23876,1.0,0.8817815858477674,0.8985855153820586,26.215068504316616,1.7273877471161334,27.942456251432752,63.147633320962996,43.89341118525751,19.25365338164251,1.2398248792270532,4.1616666666666635,0.9956295289855073,0.9278565843851223,0.18748952923437762,0.5535524245706394,24.17391304347826,8.16213768115942,1,0.05931240127049955,0,0,0,51,456,0.0036231884057971015,-0.05,0.3070652173913043,0.0,31079,27077,24331
sc_high_workload,fixed,2,24139,24139,1.0,0.898429358344499,0.915326782789936,255.87248594094893,4.280500434980737,260.1529863759297,381.46897834796107,276.17635105549385,186.33209541062803,3.108393719806763,9.594999999999997,1.0,0.9625861215789273,0.1813869671485977,3.132046777864621,25.0,8.0,0,-0.14576687347034056,0,0,0,301,336,0.08876811594202899,-0.1409090909090909,0.11594202898550725,0.0,31599,26868,24593
sc_high_workload,pto,2,21731,21731,1.0,0.8088060145898467,0.8221304153640018,3.827147439620376,0.38432620496159586,4.2114736445819725,11.609477720790892,20.236460989849103,2.7776871980676328,0.18019323671497584,0.7666666666666667,0.9372433574879228,0.7733123753507082,0.22688785605816575,0.2956935253046607,21.0,9.0,0,-0.004741739592666293,0,0,0,23,-1,-0.012681159420289856,-0.03636363636363636,0.5987318840579711,0.0,28192,26868,22089
sc_high_workload,pto_adaptive_slow,2,21862,21862,1.0,0.8136817031412833,0.8271921988983177,4.177849871567247,0.3359660184799686,4.513815890047215,12.599169574100507,20.53965982015425,3.0297101449275363,0.1535024154589372,0.694999999999997,0.9409118357487922,0.7595320595320595,0.23101729027536363,0.3011206517622785,21.17391304347826,9.217391304347826,0,-0.004741739592666293,0,0,0,23,-1,-0.012681159420289856,-0.03636363636363636,0.5760869565217391,0.21739130434782608,28323,26868,22225
sc_high_workload,pto_adaptive_fast,2,21891,21891,1.0,0.8147610540419831,0.8280854548161382,4.926379979403767,0.2940563660493262,5.220436345453093,15.285860742700606,21.24898689133953,3.5342995169082125,0.12780797101449276,0.594999999999997,0.9417195048309178,0.7459679767103348,0.2353707002877895,0.31298692181733473,21.217391304347824,9.402173913043478,0,-0.002938415331646609,0,0,0,23,-1,-0.019021739130434784,-0.03636363636363636,0.5697463768115942,0.40217391304347827,28359,26868,22249
sc_high_workload,online_fast_only,2,23013,23013,1.0,0.8565207682000894,0.8717433377996129,12.430834784912046,0.8578704719492356,13.288705256861283,42.15777561245704,29.312126801205785,8.953804347826088,0.5626207729468599,1.9616666666666636,0.9713466183574879,0.8725795409505279,0.20099508973189067,0.37526014017111636,22.918478260869566,8.447463768115941,0,-0.018019681097843927,0,0,0,23,746,-0.0009057971014492754,-0.05909090909090909,0.490036231884058,0.0,30096,26868,23422
sc_high_workload,online_joint,2,23630,23630,1.0,0.8794848890873902,0.8953774006252792,23.73926722528262,2.284247834764094,26.02351506004672,58.09422961243144,42.05203812394854,17.28161231884058,1.6169384057971015,5.194999999999997,0.9876585144927537,0.9399312247288667,0.18664832839610665,0.5240258610320742,24.141304347826086,8.057971014492754,0,-0.05241331056802463,0,0,0,23,512,-0.0018115942028985507,-0.12272727272727273,0.3451086956521739,0.0,30810,26868,24057
sc_high_workload,fixed,3,24395,24395,1.0,0.9068436117616445,0.9227166276346604,448.3598339028546,5.258249641319942,453.6180835441745,608.3537327629631,469.653336669815,327.10410628019326,3.87506038647343,12.689999999999992,1.0,0.9653287723299125,0.1797499487599918,5.253320768609213,25.0,8.0,1,0.054490532298750075,0,0,0,612,336,0.2563405797101449,0.013636363636363636,0.0806159420289855,0.0,31916,26901,24822
sc_high_workload,pto,3,22664,22664,1.0,0.8424965614661165,0.8555072302144902,10.146616621565197,0.15806044133359393,10.304677062898794,41.967907976910524,26.34381402018789,7.405132850241545,0.06491545893719808,0.3,0.9643191425120773,0.7280561122244489,0.24219025767737382,0.37645717188125405,22.0,10.0,0,0.019111495541793685,0,0,0,15,336,-0.07246376811594203,-0.01818181818181818,0.4519927536231884,1.0,29210,26901,23014
sc_high_workload,pto_adaptive_slow,3,22060,22060,1.0,0.8200438645403516,0.8322367198245418,8.674461493319674,0.35215151130499983,9.026613004624672,42.94660838932404,25.06469097379965,6.213798309178745,0.17430555555555555,0.8,0.9477430555555556,0.772796211669647,0.22815049864007253,0.3542719475925887,21.17391304347826,9.173913043478262,0,0.0043299917917161935,0,0,0,15,336,-0.07246376811594203,-0.00909090909090909,0.5715579710144928,0.17391304347826086,28606,26901,22388
sc_high_workload,pto_adaptive_fast,3,22113,22113,1.0,0.8220140515222483,0.8344671201814059,6.909217921087885,0.2725635742085502,7.181781495296435,15.495110165180407,23.22334075907792,5.003864734299516,0.12276570048309178,0.6,0.949177234299517,0.751942247089845,0.23438701216478994,0.33721674453483985,21.25,9.445652173913043,0,0.006974918715450525,0,0,0,15,336,-0.06340579710144928,-0.00909090909090909,0.5489130434782609,0.44565217391304346,28642,26901,22448
sc_high_workload,online_fast_only,3,23171,23171,1.0,0.8613434444816178,0.8753206200512992,10.030310284110007,0.9262043826496427,10.95651466675965,29.58792030454788,26.986293269323202,7.35036231884058,0.6169685990338163,2.294999999999997,0.9756868961352657,0.8796422272612748,0.19984031763842736,0.3473267769266537,22.796195652173914,8.444746376811594,1,0.05747673223902071,0,0,0,16,1419,-0.015398550724637682,-0.02727272727272727,0.48007246376811596,0.0,30349,26901,23547
sc_high_workload,online_joint,3,23817,23817,1.0,0.8853574216571874,0.9001895840303334,21.013769865596736,2.3173069534745525,23.33107681907129,46.205207809720015,39.36105540579506,15.505646135265701,1.6592693236714975,5.341666666666651,0.9934103260869566,0.9445321011307712,0.18627450980392157,0.490871580682863,24.055253623188406,8.093297101449275,1,0.09393484839093219,0,0,0,18,336,-0.03351449275362319,-0.1409090909090909,0.3242753623188406,0.0,31163,26901,24216
sc_high_workload,fixed,4,24396,24396,1.0,0.9043929564411493,0.9197775718257646,152.84996229667644,5.865961633054599,158.71592392973105,320.53967664346237,174.65468438226424,112.01865942028986,4.373158212560387,15.118333333333323,1.0,0.9674043653509773,0.17966060009837678,2.035214051052842,25.0,8.0,1,0.4538682053911703,0,0,0,348,336,0.10054347826086957,0.2863636363636364,0.11956521739130435,0.0,31777,26975,24811
sc_high_workload,pto,4,21888,21888,1.0,0.8114179796107507,0.8229842446709916,4.2173112083255075,0.4035995126692123,4.62091072099472,12.501061635132084,20.56681715374326,3.0895833333333336,0.19532004830917873,0.9283333333333303,0.9382548309178744,0.7763559608240459,0.22546600877192982,0.30243544238430137,21.0,9.0,0,-0.0012732419339994085,0,0,0,18,336,-0.03804347826086957,-0.03636363636363636,0.5942028985507246,0.0,28314,26975,22200
sc_high_workload,pto_adaptive_slow,4,22074,22074,1.0,0.8183132530120482,0.83032437442076,5.011683947945738,0.3094644488367259,5.321148396782464,14.765804999444752,21.269050906522434,3.651237922705314,0.14067028985507246,0.694999999999997,0.9429423309178744,0.7537611338664586,0.23226420222886654,0.3144246912561453,21.26086956521739,9.347826086956522,0,0.006795538600534553,0,0,0,19,336,-0.03713768115942029,-0.031818181818181815,0.5625,0.34782608695652173,28500,26975,22398
sc_high_workload,pto_adaptive_fast,4,22086,22086,1.0,0.818758109360519,0.8306950880444857,6.487008568183651,0.28641394173696066,6.773422509920611,18.13999272996989,22.726741354437497,4.685175120772947,0.12693236714975845,0.694999999999997,0.9435461956521739,0.7448163108290056,0.2353979896767183,0.3339990263396306,21.277173913043477,9.478260869565217,0,-0.009204153354032525,0,0,0,18,336,-0.06159420289855073,-0.045454545454545456,0.5552536231884058,0.4782608695652174,28530,26975,22408
sc_high_workload,online_fast_only,4,23251,23251,1.0,0.8619462465245598,0.8755885078776645,12.334735161599498,0.9056714139025172,13.240406575502016,41.35893929161466,29.18294668130392,9.005314009661836,0.6048309178743961,2.2283333333333304,0.9740791062801932,0.8774158757549612,0.199389273579631,0.37887718500688167,22.930253623188406,8.458333333333334,0,-0.022252544661892023,0,0,0,19,796,-0.028079710144927536,-0.07727272727272727,0.5063405797101449,0.0018115942028985507,30295,26975,23619
sc_high_workload,online_joint,4,23859,23859,1.0,0.8844856348470806,0.8991288229842447,23.29539082131835,1.5934158679327148,24.888806689251066,59.22262367555156,40.83142792232873,17.16971618357488,1.1376811594202898,3.894999999999997,0.990270229468599,0.9222995617427172,0.18967685150257765,0.5172465213892898,24.09963768115942,8.258152173913043,0,-0.06632045365324998,0,0,0,32,336,-0.029891304347826088,-0.07727272727272727,0.3596014492753623,0.0018115942028985507,30962,26975,24254
sc_high_workload,fixed,5,24223,24223,1.0,0.8987459186702286,0.914959928762244,212.5332899584623,4.003550344713702,216.53684030317598,289.73299322284544,232.52193711199405,155.26893115942028,2.9316123188405796,9.141666666666652,1.0,0.9621118721461187,0.18081988193039672,2.6637447243407335,25.0,8.0,0,-0.07783017680680987,0,0,0,246,339,0.11503623188405797,0.004545454545454545,0.12409420289855072,0.0,31520,26952,24660
