scenario,policy,metric,mean,ci_low,ci_high,n
sc_high_workload,pto,mean_gate_wait,4.311476533399415,4.0425999436390505,4.613973477264317,50
sc_high_workload,pto,mean_yard_wait,0.3478573045953467,0.3217911260827012,0.3713188569028518,50
sc_high_workload,pto,mean_total_wait,4.659333837994762,4.4100828913932455,4.935729290718333,50
sc_high_workload,pto,p95_total_wait,12.553974143745956,11.930146758366947,13.284375585425684,50
sc_high_workload,pto,mean_turnaround,20.653889688008217,20.406833916368175,20.94755184195199,50
sc_high_workload,pto,mean_gate_queue,3.146528985507247,2.9566743961352664,3.379742663043478,50
sc_high_workload,pto,mean_yard_queue,0.16335144927536235,0.1495298611111111,0.17532273550724636,50
sc_high_workload,pto,p95_yard_queue,0.752599999999999,0.6903858333333324,0.8124016666666658,50
sc_high_workload,pto,throughput_rate,0.8141368239023449,0.8111975355380137,0.8172155941881349,50
sc_high_workload,pto,completion_rate,1.0,1.0,1.0,50
sc_high_workload,pto,acceptance_rate,0.8269743735466777,0.8239922603327617,0.8304325994402818,50
sc_high_workload,pto,gate_utilization,0.942942028985507,0.9409100015096619,0.9450349599939613,50
sc_high_workload,pto,yard_utilization,0.766051090481373,0.7600945045405955,0.7713380047565198,50
sc_high_workload,pto,yard_resource_hours_per_truck,0.22865520307846043,0.22692480376863414,0.23055840194028368,50
sc_high_workload,pto,mean_composite_cost,0.3030817965536204,0.2995146185061439,0.30723958828571757,50
sc_high_workload,pto,mean_quota,21.16,21.06,21.2605,50
sc_high_workload,pto,mean_yard_capacity,9.16,9.06,9.28,50
sc_high_workload,pto,unstable,0.0,0.0,0.0,50
sc_high_workload,pto,queue_tail_slope,-0.000293318982924157,-0.0015237449778263807,0.0010204941875207626,50
sc_high_workload,pto,terminal_system,0.0,0.0,0.0,50
sc_high_workload,pto,uncompleted_at_drain_limit,0.0,0.0,0.0,50
sc_high_workload,pto,drain_truncated,0.0,0.0,0.0,50
sc_high_workload,pto,drain_minutes,24.32,22.6,26.0,50
sc_high_workload,pto,first_queue_threshold_period,32.74,5.74,59.78,50
sc_high_workload,pto,mean_net_queue_drift,-0.008731884057971014,-0.013479166666666669,-0.00463768115942029,50
sc_high_workload,pto,tail_net_queue_drift,-0.01218181818181818,-0.018636363636363635,-0.005636363636363637,50
sc_high_workload,pto,service_floor_binding_rate,0.5794565217391304,0.5632051630434781,0.5950185688405798,50
sc_high_workload,pto,projection_binding_rate,0.16,0.06,0.26,50
sc_high_workload,online_joint,mean_gate_wait,17.048640988349923,15.097774873975885,19.162730929573772,50
