seed_block,seed,policy,period,mean_yard_queue
3,41003,pto_frozen,288,1559.825
3,41003,pto_frozen,289,1564.525
3,41003,pto_frozen,290,1570.05
3,41003,pto_frozen,291,1576.675
3,41003,pto_frozen,292,1582.975
3,41003,pto_frozen,293,1588.275
3,41003,pto_frozen,294,1592.8
3,41003,pto_frozen,295,1599.225
3,41003,pto_frozen,296,1605.925
3,41003,pto_frozen,297,1611.55
3,41003,pto_frozen,298,1618.0
3,41003,pto_frozen,299,1623.775
3,41003,pto_frozen,300,1631.825
3,41003,pto_frozen,301,1635.0
3,41003,pto_frozen,302,1639.425
3,41003,pto_frozen,303,1647.375
3,41003,pto_frozen,304,1652.9
3,41003,pto_frozen,305,1658.175
3,41003,pto_frozen,306,1662.325
3,41003,pto_frozen,307,1670.7
3,41003,pto_frozen,308,1676.7
3,41003,pto_frozen,309,1681.45
3,41003,pto_frozen,310,1685.05
3,41003,pto_frozen,311,1691.225
3,41003,pto_frozen,312,1696.85
3,41003,pto_frozen,313,1702.425
3,41003,pto_frozen,314,1707.975
3,41003,pto_frozen,315,1712.75
3,41003,pto_frozen,316,1719.05
3,41003,pto_frozen,317,1722.725
3,41003,pto_frozen,318,1728.475
3,41003,pto_frozen,319,1732.2
3,41003,pto_frozen,320,1738.65
3,41003,pto_frozen,321,1741.975
3,41003,pto_frozen,322,1748.15
3,41003,pto_frozen,323,1752.95
3,41003,pto_frozen,324,1758.0
3,41003,pto_frozen,325,1762.175
3,41003,pto_frozen,326,1768.5
3,41003,pto_frozen,327,1772.7
3,41003,pto_frozen,328,1778.575
3,41003,pto_frozen,329,1784.475
3,41003,pto_frozen,330,1789.1
3,41003,pto_frozen,331,1795.575
3,41003,pto_frozen,332,1798.375
3,41003,pto_frozen,333,1804.675
3,41003,pto_frozen,334,1810.225
3,41003,pto_frozen,335,1813.5
3,41003,pto_frozen,336,1819.775
3,41003,pto_frozen,337,1826.175
3,41003,pto_frozen,338,1830.075
3,41003,pto_frozen,339,1836.775
3,41003,pto_frozen,340,1842.675
3,41003,pto_frozen,341,1847.775
3,41003,pto_frozen,342,1852.325
3,41003,pto_frozen,343,1857.9
3,41003,pto_frozen,344,1862.25
3,41003,pto_frozen,345,1867.775
3,41003,pto_frozen,346,1872.125
3,41003,pto_frozen,347,1877.0
3,41003,pto_frozen,348,1885.175
3,41003,pto_frozen,349,1890.75
3,41003,pto_frozen,350,1896.6
3,41003,pto_frozen,351,1902.125
3,41003,pto_frozen,352,1907.525
3,41003,pto_frozen,353,1914.525
3,41003,pto_frozen,354,1921.0
3,41003,pto_frozen,355,1928.175
3,41003,pto_frozen,356,1932.875
3,41003,pto_frozen,357,1940.625
3,41003,pto_frozen,358,1946.75
3,41003,pto_frozen,359,1952.375
3,41003,pto_frozen,360,1957.7
3,41003,pto_frozen,361,1964.15
3,41003,pto_frozen,362,1968.0
3,41003,pto_frozen,363,1973.8
3,41003,pto_frozen,364,1979.675
3,41003,pto_frozen,365,1986.075
3,41003,pto_frozen,366,1990.225
3,41003,pto_frozen,367,1994.325
3,41003,pto_frozen,368,2003.125
3,41003,pto_frozen,369,2008.5
3,41003,pto_frozen,370,2014.425
3,41003,pto_frozen,371,2018.775
3,41003,pto_frozen,372,2023.225
3,41003,pto_frozen,373,2028.9
3,41003,pto_frozen,374,2033.625
3,41003,pto_frozen,375,2036.4
3,41003,pto_frozen,376,2041.4
3,41003,pto_frozen,377,2047.5
3,41003,pto_frozen,378,2053.45
3,41003,pto_frozen,379,2058.375
3,41003,pto_frozen,380,2063.95
3,41003,pto_frozen,381,2068.55
3,41003,pto_frozen,382,2074.25
3,41003,pto_frozen,383,2078.425
3,41003,pto_frozen,384,2080.775
3,41003,pto_frozen,385,2085.625
3,41003,pto_frozen,386,2091.225
3,41003,pto_frozen,387,2094.6
3,41003,pto_frozen,388,2100.425
3,41003,pto_frozen,389,2104.425
3,41003,pto_frozen,390,2109.25
3,41003,pto_frozen,391,2113.625
3,41003,pto_frozen,392,2115.575
3,41003,pto_frozen,393,2123.025
3,41003,pto_frozen,394,2126.625
3,41003,pto_frozen,395,2133.925
3,41003,pto_frozen,396,2139.375
3,41003,pto_frozen,397,2145.275
3,41003,pto_frozen,398,2153.025
3,41003,pto_frozen,399,2159.275
3,41003,pto_frozen,400,2166.25
3,41003,pto_frozen,401,2171.55
3,41003,pto_frozen,402,2178.5
3,41003,pto_frozen,403,2183.0
3,41003,pto_frozen,404,2188.5
3,41003,pto_frozen,405,2191.925
3,41003,pto_frozen,406,2196.275
3,41003,pto_frozen,407,2203.25
3,41003,pto_frozen,408,2208.625
3,41003,pto_frozen,409,2215.55
3,41003,pto_frozen,410,2222.325
3,41003,pto_frozen,411,2228.7
3,41003,pto_frozen,412,2233.05
3,41003,pto_frozen,413,2239.4
3,41003,pto_frozen,414,2245.475
3,41003,pto_frozen,415,2251.725
3,41003,pto_frozen,416,2259.075
3,41003,pto_frozen,417,2262.55
3,41003,pto_frozen,418,2268.325
3,41003,pto_frozen,419,2274.7
3,41003,pto_frozen,420,2281.075
3,41003,pto_frozen,421,2286.775
3,41003,pto_frozen,422,2294.075
3,41003,pto_frozen,423,2300.0
3,41003,pto_frozen,424,2303.2
3,41003,pto_frozen,425,2307.575
3,41003,pto_frozen,426,2313.775
3,41003,pto_frozen,427,2320.725
3,41003,pto_frozen,428,2324.025
3,41003,pto_frozen,429,2328.075
3,41003,pto_frozen,430,2333.275
3,41003,pto_frozen,431,2339.275
3,41003,pto_frozen,432,2346.275
3,41003,pto_frozen,433,2352.05
3,41003,pto_frozen,434,2359.1
3,41003,pto_frozen,435,2365.7
3,41003,pto_frozen,436,2372.225
3,41003,pto_frozen,437,2377.975
3,41003,pto_frozen,438,2383.9
3,41003,pto_frozen,439,2389.85
3,41003,pto_frozen,440,2394.025
3,41003,pto_frozen,441,2398.275
3,41003,pto_frozen,442,2403.75
3,41003,pto_frozen,443,2410.05
3,41003,pto_frozen,444,2416.175
3,41003,pto_frozen,445,2423.675
3,41003,pto_frozen,446,2429.35
3,41003,pto_frozen,447,2434.075
3,41003,pto_frozen,448,2440.55
3,41003,pto_frozen,449,2446.875
3,41003,pto_frozen,450,2452.7
3,41003,pto_frozen,451,2458.1
3,41003,pto_frozen,452,2461.15
3,41003,pto_frozen,453,2468.025
3,41003,pto_frozen,454,2474.375
3,41003,pto_frozen,455,2478.65
3,41003,pto_frozen,456,2484.025
3,41003,pto_frozen,457,2492.85
3,41003,pto_frozen,458,2499.65
3,41003,pto_frozen,459,2504.625
3,41003,pto_frozen,460,2509.575
3,41003,pto_frozen,461,2515.375
3,41003,pto_frozen,462,2519.225
3,41003,pto_frozen,463,2525.675
3,41003,pto_frozen,464,2529.35
3,41003,pto_frozen,465,2533.25
3,41003,pto_frozen,466,2540.675
3,41003,pto_frozen,467,2546.225
3,41003,pto_frozen,468,2553.05
3,41003,pto_frozen,469,2559.85
3,41003,pto_frozen,470,2564.225
3,41003,pto_frozen,471,2569.975
3,41003,pto_frozen,472,2575.45
3,41003,pto_frozen,473,2581.4
3,41003,pto_frozen,474,2588.2
3,41003,pto_frozen,475,2593.8
3,41003,pto_frozen,476,2599.425
3,41003,pto_frozen,477,2604.1
3,41003,pto_frozen,478,2609.75
3,41003,pto_frozen,479,2616.275
3,41003,pto_frozen,480,2621.125
3,41003,pto_frozen,481,2625.8
3,41003,pto_frozen,482,2630.65
3,41003,pto_frozen,483,2635.8
3,41003,pto_frozen,484,2641.7
3,41003,pto_frozen,485,2645.375
3,41003,pto_frozen,486,2652.225
3,41003,pto_frozen,487,2658.625
3,41003,pto_frozen,488,2665.7
3,41003,pto_frozen,489,2672.875
3,41003,pto_frozen,490,2677.15
3,41003,pto_frozen,491,2682.85
3,41003,pto_frozen,492,2689.575
3,41003,pto_frozen,493,2695.1
3,41003,pto_frozen,494,2700.675
3,41003,pto_frozen,495,2707.5
3,41003,pto_frozen,496,2712.925
3,41003,pto_frozen,497,2719.15
3,41003,pto_frozen,498,2724.175
3,41003,pto_frozen,499,2729.8
3,41003,pto_frozen,500,2737.125
3,41003,pto_frozen,501,2743.275
3,41003,pto_frozen,502,2748.625
3,41003,pto_frozen,503,2754.5
3,41003,pto_frozen,504,2759.65
3,41003,pto_frozen,505,2765.35
3,41003,pto_frozen,506,2771.025
3,41003,pto_frozen,507,2776.9
3,41003,pto_frozen,508,2780.95
3,41003,pto_frozen,509,2785.225
3,41003,pto_frozen,510,2789.3
3,41003,pto_frozen,511,2793.9
3,41003,pto_frozen,512,2801.025
3,41003,pto_frozen,513,2806.2
3,41003,pto_frozen,514,2811.45
3,41003,pto_frozen,515,2816.35
3,41003,pto_frozen,516,2822.375
3,41003,pto_frozen,517,2827.65
3,41003,pto_frozen,518,2832.45
3,41003,pto_frozen,519,2839.7
3,41003,pto_frozen,520,2846.325
3,41003,pto_frozen,521,2852.775
3,41003,pto_frozen,522,2857.65
3,41003,pto_frozen,523,2862.425
3,41003,pto_frozen,524,2868.175
3,41003,pto_frozen,525,2874.925
3,41003,pto_frozen,526,2878.1
3,41003,pto_frozen,527,2882.775
3,41003,pto_frozen,528,2889.625
3,41003,pto_frozen,529,2895.45
3,41003,pto_frozen,530,2902.4
3,41003,pto_frozen,531,2910.875
3,41003,pto_frozen,532,2916.2
3,41003,pto_frozen,533,2920.325
3,41003,pto_frozen,534,2926.825
3,41003,pto_frozen,535,2932.425
3,41003,pto_frozen,536,2939.275
3,41003,pto_frozen,537,2943.425
3,41003,pto_frozen,538,2950.225
3,41003,pto_frozen,539,2954.8
3,41003,pto_frozen,540,2960.875
3,41003,pto_frozen,541,2968.025
3,41003,pto_frozen,542,2973.025
3,41003,pto_frozen,543,2979.725
3,41003,pto_frozen,544,2985.925
3,41003,pto_frozen,545,2990.55
3,41003,pto_frozen,546,2997.575
3,41003,pto_frozen,547,3002.725
3,41003,pto_frozen,548,3007.025
3,41003,pto_frozen,549,3013.425
3,41003,pto_frozen,550,3019.3
3,41003,pto_frozen,551,3026.05
3,41003,pto_frozen,552,3030.5
3,41003,pto_frozen,553,3035.0
3,41003,pto_frozen,554,3039.825
3,41003,pto_frozen,555,3047.6
3,41003,pto_frozen,556,3054.65
3,41003,pto_frozen,557,3059.175
3,41003,pto_frozen,558,3067.075
3,41003,pto_frozen,559,3072.375
3,41003,pto_frozen,560,3077.6
3,41003,pto_frozen,561,3083.725
3,41003,pto_frozen,562,3088.55
3,41003,pto_frozen,563,3093.25
3,41003,pto_frozen,564,3096.675
3,41003,pto_frozen,565,3101.65
3,41003,pto_frozen,566,3108.975
3,41003,pto_frozen,567,3116.1
3,41003,pto_frozen,568,3120.275
3,41003,pto_frozen,569,3123.5
3,41003,pto_frozen,570,3127.775
3,41003,pto_frozen,571,3135.0
3,41003,pto_frozen,572,3141.55
3,41003,pto_frozen,573,3147.75
3,41003,pto_frozen,574,3153.125
3,41003,pto_frozen,575,3156.85
3,41003,pto_frozen,576,3160.75
3,41003,pto_frozen,577,3167.2
3,41003,pto_frozen,578,3172.4
3,41003,pto_frozen,579,3174.975
3,41003,pto_frozen,580,3181.325
3,41003,pto_frozen,581,3187.325
3,41003,pto_frozen,582,3191.85
3,41003,pto_frozen,583,3195.6
3,41003,pto_frozen,584,3202.775
3,41003,pto_frozen,585,3210.15
3,41003,pto_frozen,586,3215.425
3,41003,pto_frozen,587,3218.775
3,41003,pto_frozen,588,3225.175
3,41003,pto_frozen,589,3229.0
3,41003,pto_frozen,590,3233.375
3,41003,pto_frozen,591,3239.6
3,41003,pto_frozen,592,3245.95
3,41003,pto_frozen,593,3252.5
3,41003,pto_frozen,594,3259.2
3,41003,pto_frozen,595,3265.425
3,41003,pto_frozen,596,3269.85
3,41003,pto_frozen,597,3274.45
3,41003,pto_frozen,598,3278.05
3,41003,pto_frozen,599,3287.725
3,41003,pto_frozen,600,3293.25
3,41003,pto_frozen,601,3298.5
3,41003,pto_frozen,602,3304.15
3,41003,pto_frozen,603,3311.075
3,41003,pto_frozen,604,3317.325
3,41003,pto_frozen,605,3322.325
3,41003,pto_frozen,606,3328.7
3,41003,pto_frozen,607,3333.4
3,41003,pto_frozen,608,3338.525
3,41003,pto_frozen,609,3345.375
3,41003,pto_frozen,610,3352.6
3,41003,pto_frozen,611,3358.5
3,41003,pto_frozen,612,3366.1
3,41003,pto_frozen,613,3372.15
3,41003,pto_frozen,614,3379.8
3,41003,pto_frozen,615,3386.85
3,41003,pto_frozen,616,3391.35
3,41003,pto_frozen,617,3396.35
3,41003,pto_frozen,618,3400.75
3,41003,pto_frozen,619,3406.4
3,41003,pto_frozen,620,3412.85
3,41003,pto_frozen,621,3417.15
3,41003,pto_frozen,622,3424.475
3,41003,pto_frozen,623,3428.375
3,41003,pto_frozen,624,3435.825
3,41003,pto_frozen,625,3444.25
3,41003,pto_frozen,626,3449.05
3,41003,pto_frozen,627,3454.675
3,41003,pto_frozen,628,3461.65
3,41003,pto_frozen,629,3467.85
3,41003,pto_frozen,630,3471.775
3,41003,pto_frozen,631,3476.6
3,41003,pto_frozen,632,3482.675
3,41003,pto_frozen,633,3487.2
3,41003,pto_frozen,634,3491.225
3,41003,pto_frozen,635,3495.0
3,41003,pto_frozen,636,3502.3
3,41003,pto_frozen,637,3505.9
3,41003,pto_frozen,638,3510.0
3,41003,pto_frozen,639,3516.825
3,41003,pto_frozen,640,3523.95
3,41003,pto_frozen,641,3530.3
3,41003,pto_frozen,642,3535.15
3,41003,pto_frozen,643,3540.5
3,41003,pto_frozen,644,3544.925
3,41003,pto_frozen,645,3550.25
3,41003,pto_frozen,646,3556.45
3,41003,pto_frozen,647,3559.4
3,41003,pto_frozen,648,3563.9
3,41003,pto_frozen,649,3567.475
3,41003,pto_frozen,650,3572.325
3,41003,pto_frozen,651,3580.7
3,41003,pto_frozen,652,3588.475
3,41003,pto_frozen,653,3594.85
3,41003,pto_frozen,654,3599.675
3,41003,pto_frozen,655,3606.1
3,41003,pto_frozen,656,3614.45
3,41003,pto_frozen,657,3618.775
3,41003,pto_frozen,658,3623.7
3,41003,pto_frozen,659,3630.5
3,41003,pto_frozen,660,3637.375
3,41003,pto_frozen,661,3642.0
3,41003,pto_frozen,662,3649.2
3,41003,pto_frozen,663,3654.525
3,41003,pto_frozen,664,3661.975
3,41003,pto_frozen,665,3668.05
3,41003,pto_frozen,666,3674.075
3,41003,pto_frozen,667,3680.1
3,41003,pto_frozen,668,3684.6
3,41003,pto_frozen,669,3690.425
3,41003,pto_frozen,670,3695.25
3,41003,pto_frozen,671,3700.925
3,41003,pto_frozen,672,3704.275
3,41003,pto_frozen,673,3710.5
3,41003,pto_frozen,674,3715.025
3,41003,pto_frozen,675,3720.875
3,41003,pto_frozen,676,3727.325
3,41003,pto_frozen,677,3732.95
3,41003,pto_frozen,678,3739.5
3,41003,pto_frozen,679,3745.2
3,41003,pto_frozen,680,3751.45
3,41003,pto_frozen,681,3757.625
3,41003,pto_frozen,682,3762.75
3,41003,pto_frozen,683,3767.35
3,41003,pto_frozen,684,3773.0
3,41003,pto_frozen,685,3778.1
3,41003,pto_frozen,686,3783.725
3,41003,pto_frozen,687,3789.825
3,41003,pto_frozen,688,3796.2
3,41003,pto_frozen,689,3803.3
3,41003,pto_frozen,690,3809.875
3,41003,pto_frozen,691,3815.625
3,41003,pto_frozen,692,3818.675
3,41003,pto_frozen,693,3823.575
3,41003,pto_frozen,694,3830.625
3,41003,pto_frozen,695,3836.15
3,41003,pto_frozen,696,3840.025
3,41003,pto_frozen,697,3845.3
3,41003,pto_frozen,698,3851.55
3,41003,pto_frozen,699,3855.025
3,41003,pto_frozen,700,3860.425
3,41003,pto_frozen,701,3862.875
3,41003,pto_frozen,702,3868.025
3,41003,pto_frozen,703,3873.45
3,41003,pto_frozen,704,3880.45
3,41003,pto_frozen,705,3885.2
3,41003,pto_frozen,706,3892.5
3,41003,pto_frozen,707,3898.975
3,41003,pto_frozen,708,3904.0
3,41003,pto_frozen,709,3910.95
3,41003,pto_frozen,710,3914.325
3,41003,pto_frozen,711,3919.55
3,41003,pto_frozen,712,3925.725
3,41003,pto_frozen,713,3929.2
3,41003,pto_frozen,714,3937.175
3,41003,pto_frozen,715,3941.575
3,41003,pto_frozen,716,3944.7
3,41003,pto_frozen,717,3951.45
3,41003,pto_frozen,718,3956.025
3,41003,pto_frozen,719,3961.325
3,41003,pto_frozen,720,3968.0
3,41003,pto_frozen,721,3975.3
3,41003,pto_frozen,722,3982.525
3,41003,pto_frozen,723,3988.975
3,41003,pto_frozen,724,3995.325
3,41003,pto_frozen,725,4001.05
3,41003,pto_frozen,726,4006.675
3,41003,pto_frozen,727,4012.925
3,41003,pto_frozen,728,4018.225
3,41003,pto_frozen,729,4021.175
3,41003,pto_frozen,730,4024.375
3,41003,pto_frozen,731,4028.775
3,41003,pto_frozen,732,4034.0
3,41003,pto_frozen,733,4037.575
3,41003,pto_frozen,734,4041.25
3,41003,pto_frozen,735,4044.6
3,41003,pto_frozen,736,4051.05
3,41003,pto_frozen,737,4055.1
3,41003,pto_frozen,738,4059.9
3,41003,pto_frozen,739,4067.25
3,41003,pto_frozen,740,4071.9
3,41003,pto_frozen,741,4078.125
3,41003,pto_frozen,742,4082.225
3,41003,pto_frozen,743,4088.25
3,41003,pto_frozen,744,4094.275
3,41003,pto_frozen,745,4096.05
3,41003,pto_frozen,746,4102.4
3,41003,pto_frozen,747,4109.825
3,41003,pto_frozen,748,4115.2
3,41003,pto_frozen,749,4122.675
3,41003,pto_frozen,750,4127.4
3,41003,pto_frozen,751,4130.95
3,41003,pto_frozen,752,4137.525
3,41003,pto_frozen,753,4143.925
3,41003,pto_frozen,754,4149.65
3,41003,pto_frozen,755,4153.575
3,41003,pto_frozen,756,4158.45
3,41003,pto_frozen,757,4161.625
3,41003,pto_frozen,758,4165.05
3,41003,pto_frozen,759,4171.925
3,41003,pto_frozen,760,4177.9
3,41003,pto_frozen,761,4184.375
3,41003,pto_frozen,762,4189.075
3,41003,pto_frozen,763,4192.95
3,41003,pto_frozen,764,4197.5
3,41003,pto_frozen,765,4202.975
3,41003,pto_frozen,766,4210.575
3,41003,pto_frozen,767,4216.375
3,41003,pto_frozen,768,4222.0
3,41003,pto_frozen,769,4226.85
3,41003,pto_frozen,770,4231.575
3,41003,pto_frozen,771,4237.225
3,41003,pto_frozen,772,4241.1
3,41003,pto_frozen,773,4247.025
3,41003,pto_frozen,774,4251.2
3,41003,pto_frozen,775,4256.8
3,41003,pto_frozen,776,4258.925
3,41003,pto_frozen,777,4261.3
3,41003,pto_frozen,778,4267.8
3,41003,pto_frozen,779,4272.325
3,41003,pto_frozen,780,4279.375
3,41003,pto_frozen,781,4284.425
3,41003,pto_frozen,782,4289.45
3,41003,pto_frozen,783,4293.875
3,41003,pto_frozen,784,4299.15
3,41003,pto_frozen,785,4306.025
3,41003,pto_frozen,786,4309.975
3,41003,pto_frozen,787,4314.725
3,41003,pto_frozen,788,4320.6
3,41003,pto_frozen,789,4328.025
3,41003,pto_frozen,790,4332.475
3,41003,pto_frozen,791,4336.625
3,41003,pto_frozen,792,4341.625
3,41003,pto_frozen,793,4345.35
3,41003,pto_frozen,794,4349.875
3,41003,pto_frozen,795,4356.9
3,41003,pto_frozen,796,4362.525
3,41003,pto_frozen,797,4368.275
3,41003,pto_frozen,798,4372.6
3,41003,pto_frozen,799,4379.625
3,41003,pto_frozen,800,4383.925
3,41003,pto_frozen,801,4388.825
3,41003,pto_frozen,802,4395.4
3,41003,pto_frozen,803,4400.925
3,41003,pto_frozen,804,4405.975
3,41003,pto_frozen,805,4411.875
3,41003,pto_frozen,806,4418.5
3,41003,pto_frozen,807,4424.175
3,41003,pto_frozen,808,4427.825
3,41003,pto_frozen,809,4434.75
3,41003,pto_frozen,810,4439.825
3,41003,pto_frozen,811,4443.4
3,41003,pto_frozen,812,4446.475
3,41003,pto_frozen,813,4454.075
3,41003,pto_frozen,814,4460.725
3,41003,pto_frozen,815,4466.4
3,41003,pto_frozen,816,4474.0
3,41003,pto_frozen,817,4478.95
3,41003,pto_frozen,818,4485.725
3,41003,pto_frozen,819,4491.65
3,41003,pto_frozen,820,4496.65
3,41003,pto_frozen,821,4499.75
3,41003,pto_frozen,822,4505.275
3,41003,pto_frozen,823,4510.0
3,41003,pto_frozen,824,4515.35
3,41003,pto_frozen,825,4522.875
3,41003,pto_frozen,826,4529.025
3,41003,pto_frozen,827,4535.95
3,41003,pto_frozen,828,4541.9
3,41003,pto_frozen,829,4545.975
3,41003,pto_frozen,830,4551.875
3,41003,pto_frozen,831,4555.4
3,41003,pto_frozen,832,4563.475
3,41003,pto_frozen,833,4570.1
3,41003,pto_frozen,834,4576.125
3,41003,pto_frozen,835,4584.125
3,41003,pto_frozen,836,4586.25
3,41003,pto_frozen,837,4591.975
3,41003,pto_frozen,838,4597.675
3,41003,pto_frozen,839,4603.325
3,41003,pto_frozen,840,4608.925
3,41003,pto_frozen,841,4613.25
3,41003,pto_frozen,842,4618.825
3,41003,pto_frozen,843,4622.925
3,41003,pto_frozen,844,4627.35
3,41003,pto_frozen,845,4634.075
3,41003,pto_frozen,846,4638.675
3,41003,pto_frozen,847,4641.725
3,41003,pto_frozen,848,4647.4
3,41003,pto_frozen,849,4653.325
3,41003,pto_frozen,850,4659.5
3,41003,pto_frozen,851,4663.15
3,41003,pto_frozen,852,4668.4
3,41003,pto_frozen,853,4675.175
3,41003,pto_frozen,854,4679.225
3,41003,pto_frozen,855,4683.45
3,41003,pto_frozen,856,4690.175
3,41003,pto_frozen,857,4695.125
3,41003,pto_frozen,858,4700.225
3,41003,pto_frozen,859,4705.375
3,41003,pto_frozen,860,4712.075
3,41003,pto_frozen,861,4718.4
3,41003,pto_frozen,862,4727.575
3,41003,pto_frozen,863,4731.5
3,41003,pto_frozen,864,4739.2
3,41003,pto_frozen,865,4745.1
3,41003,pto_frozen,866,4750.3
3,41003,pto_frozen,867,4755.8
3,41003,pto_frozen,868,4760.575
3,41003,pto_frozen,869,4764.475
3,41003,pto_frozen,870,4768.1
3,41003,pto_frozen,871,4772.325
3,41003,pto_frozen,872,4776.725
3,41003,pto_frozen,873,4783.275
3,41003,pto_frozen,874,4787.35
3,41003,pto_frozen,875,4792.5
3,41003,pto_frozen,876,4796.975
3,41003,pto_frozen,877,4804.025
3,41003,pto_frozen,878,4809.025
3,41003,pto_frozen,879,4811.7
3,41003,pto_frozen,880,4815.55
3,41003,pto_frozen,881,4822.75
3,41003,pto_frozen,882,4826.95
3,41003,pto_frozen,883,4834.275
3,41003,pto_frozen,884,4839.25
3,41003,pto_frozen,885,4843.7
3,41003,pto_frozen,886,4848.225
3,41003,pto_frozen,887,4853.2
3,41003,pto_frozen,888,4858.35
3,41003,pto_frozen,889,4865.35
3,41003,pto_frozen,890,4868.775
3,41003,pto_frozen,891,4873.475
3,41003,pto_frozen,892,4878.15
3,41003,pto_frozen,893,4883.575
3,41003,pto_frozen,894,4890.45
3,41003,pto_frozen,895,4895.5
3,41003,pto_frozen,896,4901.775
3,41003,pto_frozen,897,4907.625
3,41003,pto_frozen,898,4912.725
3,41003,pto_frozen,899,4917.95
3,41003,pto_frozen,900,4924.15
3,41003,pto_frozen,901,4928.7
3,41003,pto_frozen,902,4932.025
3,41003,pto_frozen,903,4938.925
3,41003,pto_frozen,904,4946.125
3,41003,pto_frozen,905,4952.225
3,41003,pto_frozen,906,4958.925
3,41003,pto_frozen,907,4964.825
3,41003,pto_frozen,908,4969.925
3,41003,pto_frozen,909,4977.0
3,41003,pto_frozen,910,4982.725
3,41003,pto_frozen,911,4989.525
3,41003,pto_frozen,912,4996.45
3,41003,pto_frozen,913,5000.925
3,41003,pto_frozen,914,5006.25
3,41003,pto_frozen,915,5009.225
3,41003,pto_frozen,916,5013.0
3,41003,pto_frozen,917,5016.275
3,41003,pto_frozen,918,5021.675
3,41003,pto_frozen,919,5028.425
3,41003,pto_frozen,920,5034.85
3,41003,pto_frozen,921,5039.8
3,41003,pto_frozen,922,5043.9
3,41003,pto_frozen,923,5049.425
3,41003,pto_frozen,924,5053.575
3,41003,pto_frozen,925,5059.425
3,41003,pto_frozen,926,5065.75
3,41003,pto_frozen,927,5070.45
3,41003,pto_frozen,928,5078.4
3,41003,pto_frozen,929,5082.25
3,41003,pto_frozen,930,5089.875
3,41003,pto_frozen,931,5095.025
3,41003,pto_frozen,932,5101.55
3,41003,pto_frozen,933,5106.525
3,41003,pto_frozen,934,5110.925
3,41003,pto_frozen,935,5114.75
3,41003,pto_frozen,936,5118.925
3,41003,pto_frozen,937,5123.4
3,41003,pto_frozen,938,5132.7
3,41003,pto_frozen,939,5139.35
3,41003,pto_frozen,940,5143.7
3,41003,pto_frozen,941,5148.05
3,41003,pto_frozen,942,5154.625
3,41003,pto_frozen,943,5159.6
3,41003,pto_frozen,944,5166.2
3,41003,pto_frozen,945,5171.45
3,41003,pto_frozen,946,5178.175
3,41003,pto_frozen,947,5184.775
3,41003,pto_frozen,948,5189.925
3,41003,pto_frozen,949,5197.925
3,41003,pto_frozen,950,5202.7
3,41003,pto_frozen,951,5208.675
3,41003,pto_frozen,952,5213.975
3,41003,pto_frozen,953,5219.95
3,41003,pto_frozen,954,5226.3
3,41003,pto_frozen,955,5230.9
3,41003,pto_frozen,956,5235.55
3,41003,pto_frozen,957,5242.375
3,41003,pto_frozen,958,5247.25
3,41003,pto_frozen,959,5253.7
3,41003,pto_frozen,960,5260.1
3,41003,pto_frozen,961,5266.05
3,41003,pto_frozen,962,5268.225
3,41003,pto_frozen,963,5273.75
3,41003,pto_frozen,964,5279.0
3,41003,pto_frozen,965,5284.75
3,41003,pto_frozen,966,5291.65
3,41003,pto_frozen,967,5299.175
3,41003,pto_frozen,968,5305.775
3,41003,pto_frozen,969,5311.975
3,41003,pto_frozen,970,5317.875
3,41003,pto_frozen,971,5324.475
3,41003,pto_frozen,972,5327.975
3,41003,pto_frozen,973,5332.125
3,41003,pto_frozen,974,5338.175
3,41003,pto_frozen,975,5342.125
3,41003,pto_frozen,976,5344.95
3,41003,pto_frozen,977,5350.625
3,41003,pto_frozen,978,5355.675
3,41003,pto_frozen,979,5360.7
3,41003,pto_frozen,980,5364.85
3,41003,pto_frozen,981,5370.975
3,41003,pto_frozen,982,5377.125
3,41003,pto_frozen,983,5382.425
3,41003,pto_frozen,984,5387.925
3,41003,pto_frozen,985,5393.6
3,41003,pto_frozen,986,5399.275
3,41003,pto_frozen,987,5401.825
3,41003,pto_frozen,988,5407.175
3,41003,pto_frozen,989,5411.575
3,41003,pto_frozen,990,5417.15
3,41003,pto_frozen,991,5421.3
3,41003,pto_frozen,992,5427.05
3,41003,pto_frozen,993,5434.2
3,41003,pto_frozen,994,5439.3
3,41003,pto_frozen,995,5445.925
3,41003,pto_frozen,996,5451.375
3,41003,pto_frozen,997,5458.075
3,41003,pto_frozen,998,5465.625
3,41003,pto_frozen,999,5471.2
3,41003,pto_frozen,1000,5477.875
3,41003,pto_frozen,1001,5484.275
3,41003,pto_frozen,1002,5488.875
3,41003,pto_frozen,1003,5494.4
3,41003,pto_frozen,1004,5501.85
3,41003,pto_frozen,1005,5507.15
3,41003,pto_frozen,1006,5512.55
3,41003,pto_frozen,1007,5518.15
3,41003,pto_frozen,1008,5525.725
3,41003,pto_frozen,1009,5534.15
3,41003,pto_frozen,1010,5543.1
3,41003,pto_frozen,1011,5551.2
3,41003,pto_frozen,1012,5555.25
3,41003,pto_frozen,1013,5560.375
3,41003,pto_frozen,1014,5565.475
3,41003,pto_frozen,1015,5569.925
3,41003,pto_frozen,1016,5575.425
3,41003,pto_frozen,1017,5580.05
3,41003,pto_frozen,1018,5584.15
3,41003,pto_frozen,1019,5589.875
3,41003,pto_frozen,1020,5595.35
3,41003,pto_frozen,1021,5601.325
