weight_set,scenario,policy,replication,arrivals,completed,completion_rate,throughput_rate,acceptance_rate,mean_gate_wait,mean_yard_wait,mean_total_wait,p95_total_wait,mean_turnaround,mean_gate_queue,mean_yard_queue,p95_yard_queue,gate_utilization,yard_utilization,yard_resource_hours_per_truck,mean_composite_cost,mean_quota,mean_yard_capacity,unstable,queue_tail_slope,terminal_system,uncompleted_at_drain_limit,drain_truncated,drain_minutes,first_queue_threshold_period,mean_net_queue_drift,tail_net_queue_drift,service_floor_binding_rate,projection_binding_rate,total_generated_arrivals,requested,accepted
W1_medium_unserved,sc_peak_workload,pto,4,21876,21876,1.0,0.8141724664111057,0.8258215787710744,4.086257636370223,0.3766815934137899,4.462939229784014,11.929741204802212,20.47194453239875,2.9683876811594208,0.1810084541062802,0.8333333333333334,0.9408212560386473,0.7755114441968807,0.22568111172060706,0.3527679768324862,21.0,9.0,0,0.004324469513832922,0,0,0,24,-1,0.0018115942028985507,0.0,0.5932971014492754,0.0,28298,26869,22189
W1_medium_unserved,sc_peak_workload,online_joint,4,23934,23934,1.0,0.8907663106181846,0.9056161375562917,33.94857439444241,0.4546932100265457,34.40326760446896,67.95882183506637,50.4083231739517,24.882729468599035,0.32433574879227056,1.3,0.9961881038647343,0.8460947761948066,0.20675607921784908,0.6990116149770704,24.409420289855074,9.020833333333334,0,0.011708487590840434,0,0,0,38,405,0.009963768115942028,-0.04090909090909091,0.2717391304347826,0.035326086956521736,31199,26869,24333
W1_medium_unserved,sc_peak_workload,fixed,5,24472,24472,1.0,0.9020272760781423,0.916697382970881,420.9175802102668,4.403154625694672,425.3207348359615,663.9825954675892,441.26642787290166,306.69846014492754,3.286171497584541,10.789999999999994,1.0,0.9572845417236662,0.17922523700555737,4.323759972127129,25.0,8.0,1,0.8313121044950201,0,0,0,696,336,0.3333333333333333,0.5227272727272727,0.10507246376811594,0.0,31945,27130,24870
W1_medium_unserved,sc_peak_workload,gate_only,5,23760,23760,1.0,0.875783265757464,0.8895687430888316,20.79283228793064,3.413924505558745,24.20675679348939,58.76451870485944,40.146950396182994,15.261020531400968,2.441243961352657,8.694999999999997,0.9917044082125603,0.9423810609515124,0.1845959595959596,0.5252113327974238,23.67391304347826,8.0,0,-0.011173634316261324,0,0,0,45,461,0.002717391304347826,0.013636363636363636,0.37681159420289856,0.0018115942028985507,31003,27130,24134
W1_medium_unserved,sc_peak_workload,pto,5,21971,21971,1.0,0.8098415038702543,0.8205307777368227,4.057594342089146,0.16281970346557434,4.220414045554721,11.502172808251089,20.156875745067715,2.9619565217391304,0.04027777777777778,0.2,0.9438632246376811,0.6957650273224044,0.24987483500978563,0.37345148709880793,21.0,10.0,0,0.0016205255931283154,0,0,0,35,-1,0.005434782608695652,0.01818181818181818,0.657608695652174,1.0,28380,27130,22261
W1_medium_unserved,sc_peak_workload,online_joint,5,23500,23500,1.0,0.8661997788426097,0.8795798009583486,16.26607456699579,1.3692994956553415,17.63537406265113,44.152767851237854,33.5703102328639,11.874728260869563,0.951147342995169,3.384999999999991,0.9849486714975846,0.9072285143237842,0.19161702127659574,0.4558328893693138,23.190217391304348,8.21195652173913,0,-0.04466136603122917,0,0,0,41,464,0.009057971014492754,0.05909090909090909,0.4746376811594203,0.0018115942028985507,30662,27130,23863
W1_medium_unserved,sc_peak_workload,fixed,6,24400,24400,1.0,0.9038376055711957,0.9193954659949622,313.5112883342456,4.838811475409836,318.35009980965543,476.3225045207906,334.30989489162266,229.49673913043478,3.590006038647343,12.859999999999976,1.0,0.9627844254510921,0.17981557377049182,3.359673359497183,25.0,8.0,1,0.10326595778650416,0,0,0,460,336,0.19384057971014493,0.004545454545454545,0.11775362318840579,0.0,31801,26996,24820
W1_medium_unserved,sc_peak_workload,gate_only,6,23853,23853,1.0,0.8835753444954808,0.898429396947696,18.919510595271408,3.899669978165076,22.81918057343648,48.92396690294951,38.79188840892887,13.975754830917875,2.798429951690821,10.18499999999999,0.9908061594202898,0.9511035137701804,0.18393912715381713,0.49389256148458377,23.94746376811594,8.0,0,-0.07106132921604336,0,0,0,28,368,0.0,-0.07272727272727272,0.32518115942028986,0.0,31050,26996,24254
W1_medium_unserved,sc_peak_workload,pto,6,21931,21931,1.0,0.8123796117943399,0.8245666024596237,3.913037687815915,0.3724406418331393,4.285478329649054,11.409967776246958,20.248954687316285,2.8627717391304346,0.17817028985507247,0.8333333333333334,0.9394776570048309,0.7762695279549212,0.22522912771875428,0.3542793527518218,21.0,9.0,0,-0.002659202199895208,0,0,0,27,-1,-0.01177536231884058,-0.013636363636363636,0.6231884057971014,0.0,28376,26996,22260
W1_medium_unserved,sc_peak_workload,online_joint,6,24093,24093,1.0,0.8924655504519188,0.9076900281523189,31.504140290416125,1.1766645039307735,32.6808047943469,61.99148755981441,48.6456078491761,23.277657004830917,0.8529589371980677,3.0,0.997199577294686,0.908880017263703,0.19233802349230067,0.6689133380506689,24.46014492753623,8.446557971014492,0,-0.09288379361707345,0,0,0,28,455,0.002717391304347826,-0.11818181818181818,0.26358695652173914,0.0,31276,26996,24504
W1_medium_unserved,sc_peak_workload,fixed,7,24209,24209,1.0,0.900431451312951,0.9166108755486126,281.77126938747386,4.719319261431699,286.49058864890554,357.488511896439,302.46910903388635,205.67708333333334,3.457699275362319,11.261666666666665,1.0,0.9628838908551205,0.18090379610888513,3.061485145445638,25.0,8.0,1,0.21036586030139495,0,0,0,321,336,0.0769927536231884,0.14545454545454545,0.11141304347826086,0.0,31687,26886,24644
