scenario,policy,replication,arrivals,completed,completion_rate,throughput_rate,acceptance_rate,mean_gate_wait,mean_yard_wait,mean_total_wait,p95_total_wait,mean_turnaround,mean_gate_queue,mean_yard_queue,p95_yard_queue,gate_utilization,yard_utilization,yard_resource_hours_per_truck,mean_composite_cost,mean_quota,mean_yard_capacity,unstable,queue_tail_slope,terminal_system,uncompleted_at_drain_limit,drain_truncated,drain_minutes,first_queue_threshold_period,mean_net_queue_drift,tail_net_queue_drift,service_floor_binding_rate,projection_binding_rate,total_generated_arrivals,requested,accepted,fidelity_level,fidelity_label,fidelity_description,pto_request_multiplier,pto_show_multiplier,pto_gate_service_multiplier,pto_yard_service_multiplier,oracle_pto_quota,oracle_pto_yard_capacity
public_peak_workload,pto,41,21126,21126,1.0,0.7758069846865705,0.7876684660864456,2.9814464885434817,1.1172179642442044,4.098664452787686,11.776381934661003,20.097481076852816,2.140368357487923,0.6239432367149758,2.489999999999994,0.9190972222222222,0.8448697440585009,0.20713812363911768,0.2892491049571536,20.0,8.0,0,-0.003795833497686862,0,0,0,16,-1,0.0036231884057971015,0.013636363636363636,0.7427536231884058,0.0,27529,27231,21449,high_fidelity,高保真模型,PTO 使用无偏的需求、履约和服务时间估计。,1.0,1.0,1.0,1.0,20,8
public_peak_workload,online_joint,41,23713,23713,1.0,0.8708090044434652,0.887003782453821,21.965932180841268,2.2631721220475995,24.229104302888867,63.58963006651601,40.208904412533364,16.073882850241546,1.6072161835748793,5.233333333333333,0.9894625603864734,0.9360016559406872,0.18675410112596466,0.5050417856515085,23.83423913043478,8.095108695652174,0,-0.036885228657992666,0,0,0,19,650,-0.0018115942028985507,-0.08181818181818182,0.40398550724637683,0.0009057971014492754,30885,27231,24154,high_fidelity,高保真模型,PTO 使用无偏的需求、履约和服务时间估计。,1.0,1.0,1.0,1.0,20,8
public_peak_workload,pto,41,23272,23272,1.0,0.8546142264331094,0.870001101685579,11.485348770608098,3.069159102062831,14.55450787267093,38.87902264441218,30.532507185149445,8.397614734299518,2.1294685990338165,7.779999999999988,0.9768342391304348,0.9297570079219988,0.1880371261601925,0.37657826617879925,23.0,8.0,0,-0.04289662258235996,0,0,0,18,1038,0.002717391304347826,-0.06363636363636363,0.3496376811594203,0.0,30343,27231,23691,mild_misspecification,轻度失真,PTO 轻度低估服务时间和实际到港压力。,1.0,0.95,0.9,0.88,23,8
public_peak_workload,online_joint,41,23713,23713,1.0,0.8708090044434652,0.887003782453821,21.965932180841268,2.2631721220475995,24.229104302888867,63.58963006651601,40.208904412533364,16.073882850241546,1.6072161835748793,5.233333333333333,0.9894625603864734,0.9360016559406872,0.18675410112596466,0.5050417856515085,23.83423913043478,8.095108695652174,0,-0.036885228657992666,0,0,0,19,650,-0.0018115942028985507,-0.08181818181818182,0.40398550724637683,0.0009057971014492754,30885,27231,24154,mild_misspecification,轻度失真,PTO 轻度低估服务时间和实际到港压力。,1.0,0.95,0.9,0.88,23,8
public_peak_workload,pto,41,25493,23473,0.9207625622719963,0.861995519811979,0.9551613969373141,1494.477289738069,2677.7757423422654,4172.253032080334,6081.608744403738,4188.239143783142,1146.504378019324,1809.4602958937198,2835.5966666666664,1.0,1.001725941422594,0.16291057811102116,44.59396003562216,28.0,7.0,1,3.3018453987591587,2030,2030,1,2880,336,3.2128623188405796,2.8863636363636362,0.012681159420289856,0.0,33278,27231,26010,medium_misspecification,中度失真,PTO 中度低估闸口与堆场服务时间，因而高估系统处理能力。,1.0,0.92,0.75,0.7,28,7
public_peak_workload,online_joint,41,23713,23713,1.0,0.8708090044434652,0.887003782453821,21.965932180841268,2.2631721220475995,24.229104302888867,63.58963006651601,40.208904412533364,16.073882850241546,1.6072161835748793,5.233333333333333,0.9894625603864734,0.9360016559406872,0.18675410112596466,0.5050417856515085,23.83423913043478,8.095108695652174,0,-0.036885228657992666,0,0,0,19,650,-0.0018115942028985507,-0.08181818181818182,0.40398550724637683,0.0009057971014492754,30885,27231,24154,medium_misspecification,中度失真,PTO 中度低估闸口与堆场服务时间，因而高估系统处理能力。,1.0,0.92,0.75,0.7,28,7
public_peak_workload,pto,41,25953,19443,0.7491619465957693,0.7140024237082736,0.9726414747897617,1770.7213403265919,6545.477344031271,8316.198684357863,11732.01523610991,8332.194929793239,1533.1418780193237,4194.48318236715,6547.98,1.0,1.0,0.17034408270328652,86.14372757484469,30.0,6.0,1,6.52569406956188,6520,6520,1,2880,336,6.328804347826087,6.213636363636364,0.0009057971014492754,1.0,33898,27231,26486,severe_misspecification,严重失真,PTO 严重低估服务时间并高估闸口—堆场处理能力。,1.0,0.9,0.58,0.52,30,6
public_peak_workload,online_joint,41,23713,23713,1.0,0.8708090044434652,0.887003782453821,21.965932180841268,2.2631721220475995,24.229104302888867,63.58963006651601,40.208904412533364,16.073882850241546,1.6072161835748793,5.233333333333333,0.9894625603864734,0.9360016559406872,0.18675410112596466,0.5050417856515085,23.83423913043478,8.095108695652174,0,-0.036885228657992666,0,0,0,19,650,-0.0018115942028985507,-0.08181818181818182,0.40398550724637683,0.0009057971014492754,30885,27231,24154,severe_misspecification,严重失真,PTO 严重低估服务时间并高估闸口—堆场处理能力。,1.0,0.9,0.58,0.52,30,6
public_peak_workload,pto,42,21020,21020,1.0,0.7747880575009215,0.7862513822336896,2.851955722900826,1.1064074032934539,3.9583631261942798,11.072669525840862,19.981721832188573,2.0460748792270533,0.610024154589372,2.594999999999997,0.9160477053140097,0.8415107256960292,0.20846812559467173,0.28826248551108014,20.0,8.0,0,-0.0038218858766804168,0,0,0,22,-1,-0.0018115942028985507,-0.02727272727272727,0.7264492753623188,0.0,27435,27130,21331,high_fidelity,高保真模型,PTO 使用无偏的需求、履约和服务时间估计。,1.0,1.0,1.0,1.0,20,8
public_peak_workload,online_joint,42,23097,23097,1.0,0.8513453741245853,0.8660892001474383,13.917092685112745,0.5166699276309741,14.43376261274372,46.35399273475778,30.45631965478381,10.027596618357489,0.33061594202898553,1.4333333333333333,0.9729695048309178,0.8245353412020079,0.21275490323418625,0.40668503082685475,22.768115942028984,8.96376811594203,0,-0.0024996196390234017,0,0,0,23,461,-0.0036231884057971015,-0.03636363636363636,0.5570652173913043,0.016304347826086956,30017,27130,23497,high_fidelity,高保真模型,PTO 使用无偏的需求、履约和服务时间估计。,1.0,1.0,1.0,1.0,20,8
