seed_block,seed,scenario,design,design_value,path,weighted_cost,mean_queue,terminal_yard_backlog,late_horizon_drift
1,52001,high,gain_multiplier,0.5,55,0.20360533200448475,5.196557971014493,10.0,0.0014639277948254985
1,52001,high,gain_multiplier,0.5,56,0.2305573247581078,6.765398550724638,1.0,-0.0026103086384923545
1,52001,high,gain_multiplier,0.5,57,0.2236347704102819,6.455615942028985,3.0,-5.3928185452193806e-05
1,52001,high,gain_multiplier,0.5,58,0.22775841171462974,6.678442028985507,0.0,0.000326987096298161
1,52001,high,gain_multiplier,0.5,59,0.2159173791059342,5.895833333333333,0.0,-0.0009503621977525944
1,52001,high,gain_multiplier,0.5,60,0.23537390084506454,7.156702898550725,13.0,0.0005050477649642576
1,52001,high,gain_multiplier,0.5,61,0.2167076870769483,5.976449275362318,0.0,0.003594742164679534
1,52001,high,gain_multiplier,0.5,62,0.21533993345375974,5.823369565217392,0.0,-0.0005407467046297944
1,52001,high,gain_multiplier,0.5,63,0.22807544070013688,6.701086956521739,0.0,0.001976028541790546
1,52001,high,gain_multiplier,0.5,64,0.24130460736680365,7.4773550724637685,0.0,0.00020263759825346465
1,52001,high,gain_multiplier,0.5,65,0.23282181751173112,6.955615942028985,0.0,-0.002321950182075443
1,52001,high,gain_multiplier,0.5,66,0.23529464359868796,7.111413043478261,8.0,-0.002083830658987235
1,52001,high,gain_multiplier,0.5,67,0.22512254214941207,6.507246376811594,0.0,0.004018951905173199
1,52001,high,gain_multiplier,0.5,68,0.23030370156970187,6.7771739130434785,2.0,-0.001515848593092852
1,52001,high,gain_multiplier,0.5,69,0.22221946243926746,6.3106884057971016,2.0,-0.0026875116645471552
1,52001,high,gain_multiplier,0.5,70,0.2063091363523106,5.399456521739131,0.0,0.001206819474042856
1,52001,high,gain_multiplier,0.5,71,0.2349006218595575,7.11231884057971,16.0,-0.0015663045412523493
1,52001,high,gain_multiplier,0.5,72,0.2284151146131803,6.800724637681159,0.0,-0.0033297670562806264
1,52001,high,gain_multiplier,0.5,73,0.21827018707694845,6.0851449275362315,12.0,0.000385743861735511
1,52001,high,gain_multiplier,0.5,74,0.22186620156970166,6.346014492753623,0.0,-0.0037212075573244676
